order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
3218aff04047889f8c6eaafbbcb4ea4e,0ec1d2c13f8309ab79e431af6dc72245,delivered,2017-12-10 18:33:37,2017-12-10 18:50:10,2017-12-12 21:05:50,2018-01-15 17:48:41,2018-01-05 00:00:00,1,87c9f9f88ecd5b9de26a0a61e06e1d67,3fd1e727ba94cfe122d165e176ce7967,2017-12-14 18:50:10,21.9,15.1,esporte_lazer,35.0,783.0,1.0,214.0,18.0,15.0,15.0,b6b5367f6d344682c90126fe86594604,23088,rio de janeiro,RJ
fbd089d5e60178e50dfa3b157adc9dd8,35de873c66b67f107ac2236632eb58cd,delivered,2017-08-25 16:11:53,2017-08-25 16:25:35,2017-08-28 15:03:24,2017-08-29 19:43:09,2017-09-08 00:00:00,1,ab328a14d2698a726fe1ed2695f5f43c,620c87c171fb2a6dd6e8bb4dec959fc6,2017-08-31 16:25:35,69.9,12.48,beleza_saude,54.0,268.0,1.0,983.0,23.0,16.0,15.0,7f1652269d7ca3afaec1263781f389ae,20551,rio de janeiro,RJ
5447160f15621601fa9ba2b94f4906b3,9c338ea8093192e203bc16add78c123c,delivered,2017-11-21 12:08:32,2017-11-21 12:40:55,2017-11-22 20:17:08,2017-11-28 20:33:38,2017-12-14 00:00:00,1,461f43be3bdf8844e65b62d9ac2c7a5a,b33e7c55446eabf8fe1a42d037ac7d6d,2017-11-27 12:31:32,146.0,15.77,relogios_presentes,35.0,591.0,3.0,444.0,20.0,14.0,16.0,5179541696b879141c1f0bb532f988c9,80530,curitiba,PR
257006b4652ed6214a889913fec6a5ca,27d1cf404f0460a10612b45cee7f8821,delivered,2018-03-20 23:55:09,2018-03-22 19:48:07,2018-03-23 19:13:59,2018-04-05 21:32:03,2018-04-09 00:00:00,1,680874c570dad71c0a2844cfbf417054,5343d0649eca2a983820bfe93fc4d17e,2018-03-28 19:48:07,39.0,19.32,moveis_decoracao,47.0,502.0,1.0,600.0,25.0,25.0,25.0,b854c56e1163bced9c3ebf1e4a6576f3,36021,juiz de fora,MG
9b623f617ee8289775f3fa94ee0e41ee,4f422869868682aaeb796bfdc8b7e68c,delivered,2017-11-24 21:48:32,2017-11-28 03:46:44,2017-12-04 20:52:21,2017-12-12 18:48:44,2017-12-21 00:00:00,1,b816ff414e308c71a09f04b4d0845c44,fa1a9dec3a9940c072684a46728bf1fc,2017-12-04 03:32:31,99.9,17.95,pet_shop,55.0,1143.0,2.0,1400.0,50.0,20.0,40.0,98143200a1790ec714f278644614a3ff,11702,praia grande,SP
f56ef9a15044d3fcd12867e68415ee5c,0898d2aa1ac4cac189ca12c0104cbec3,delivered,2017-03-04 16:07:38,2017-03-04 16:15:24,2017-03-06 09:09:38,2017-03-14 10:32:48,2017-03-31 00:00:00,1,3ba2b0de14984ce8f072c58be8d701dd,a3a38f4affed601eb87a97788c949667,2017-03-09 16:15:24,104.99,25.47,brinquedos,59.0,1164.0,4.0,6133.0,44.0,35.0,48.0,5af103d3f12fd83434cb97578a1e8d49,29902,linhares,ES
60e2e89624c1d0711e325baf34fe2327,d91e1ede7c32d5c62cd335c194fec439,delivered,2018-01-10 10:53:06,2018-01-10 11:31:40,2018-01-11 19:49:01,2018-01-19 19:38:33,2018-02-08 00:00:00,1,769083fbf5eb9f3f132a633cc9809388,1b938a7ec6ac5061a66a3766e0e75f90,2018-01-18 11:31:40,64.9,25.29,cool_stuff,58.0,1419.0,4.0,8333.0,59.0,31.0,75.0,3ebe8580732491ea32bd29cda3ad7d20,75690,caldas novas,GO
6ef662a8188539a6881080ef916fddf0,0f377e7c0d721d5644a35bb1665e6499,delivered,2018-05-15 16:39:20,2018-05-16 16:39:02,2018-05-17 15:28:00,2018-06-04 12:51:51,2018-05-30 00:00:00,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,2018-05-18 16:39:02,79.99,10.94,beleza_saude,59.0,492.0,3.0,250.0,22.0,10.0,18.0,fdcca758610ea813796898f0169bf453,29705,colatina,ES
77b3eaf9da4cd4bce3eaad2547ffda7e,4bd05c36a7af81eacfdc7dac9ceea97e,delivered,2018-01-18 16:21:48,2018-01-18 16:42:22,2018-01-19 17:52:31,2018-01-29 20:48:35,2018-02-08 00:00:00,1,e78506414d2563b6414cfd84b7fa0802,fe2032dab1a61af8794248c8196565c9,2018-01-24 16:42:22,159.0,14.86,perfumaria,58.0,827.0,1.0,460.0,20.0,14.0,20.0,35a1007186a62507552a6f3be39e7367,20940,rio de janeiro,RJ
f23155f5fa9b826631c5b8e038b38393,21a99191298d34fb6dd0b088e821591c,delivered,2017-09-20 12:19:12,2017-09-21 02:45:30,2017-09-26 19:22:57,2017-10-02 21:43:57,2017-10-13 00:00:00,1,052b8660ee8a9ee18815d9b276694a10,74c7dec0a384d8a05950e629bd23bde9,2017-09-27 02:45:30,19.99,15.1,perfumaria,47.0,540.0,2.0,107.0,17.0,12.0,14.0,398fbb883435515de0aefe3887d6ea10,22610,rio de janeiro,RJ
1f66126a353c1308d1396bec7cf67f37,bc7574e13c5310492ac937fec0a34d42,delivered,2018-04-18 16:26:40,2018-04-18 17:15:26,2018-04-19 22:52:35,2018-05-01 02:13:44,2018-05-15 00:00:00,1,2b939dc9b176d7fa21594d588815d4a4,dbc22125167c298ef99da25668e1011f,2018-04-24 17:15:26,79.9,23.14,malas_acessorios,45.0,702.0,1.0,1300.0,33.0,10.0,49.0,bb6105097906df5a10d614716eede6d4,28623,nova friburgo,RJ
7af19e6546276fa1499ff63f7a0e9c38,dce6ce40ec25a2791ac7d3be81306724,delivered,2017-06-15 00:51:04,2017-06-16 00:45:29,2017-06-22 15:06:44,2017-06-29 16:03:38,2017-07-12 00:00:00,1,f39a8b27ce90ac582103bf36f09690dd,16090f2ca825584b5a147ab24aa30c86,2017-06-22 00:45:29,399.0,17.54,consoles_games,59.0,1914.0,5.0,300.0,16.0,16.0,16.0,55a2c780cc65e883981402b88dbd44d7,91050,porto alegre,RS
2b5a652c5e22d7c846b463c4888c5896,89863bf862ffb0131d2e08ea0bbcc406,delivered,2017-10-10 22:11:36,2017-10-10 23:08:24,2017-10-16 21:18:44,2017-10-19 17:36:42,2017-10-30 00:00:00,1,362b773250263786dd58670d2df42c3b,4c2b230173bb36f9b240f2b8ac11786e,2017-10-17 23:34:13,49.9,14.1,esporte_lazer,51.0,2526.0,1.0,200.0,16.0,16.0,11.0,3ed43933688790e7fee3db8a00b1a644,32684,betim,MG
0c1f5fca68708d9a22f8a9fe30b5c588,cd47d198f0840df01cf63596c6f4c429,delivered,2017-01-22 13:14:39,2017-01-22 13:25:17,2017-01-24 11:23:15,2017-01-30 17:05:00,2017-02-28 00:00:00,1,30469bb5ea377eae7121981e2f0778e4,80e6699fe29150b372a0c8a1ebf7dcc8,2017-01-26 13:14:39,113.0,20.09,esporte_lazer,57.0,574.0,4.0,5950.0,20.0,30.0,80.0,a4b1243a3712eefc2d8ae5d053a1d298,85802,cascavel,PR
622b9d86199a98a59cded9f26507efce,0dda46eaed5bee4363ebcf8e92346c10,delivered,2018-08-21 16:50:51,2018-08-21 17:08:59,2018-08-22 10:26:00,2018-08-27 18:04:49,2018-09-13 00:00:00,1,47ab4924a51b711db100f100e9246dea,9c7fd21e0aa159b20da593371f08ff7c,2018-08-24 17:08:59,59.9,15.52,telefonia,50.0,1140.0,3.0,1158.0,25.0,15.0,23.0,5e3e104c632be6607c4e66bbfad5556a,81050,curitiba,PR
d701dc60f61795a62070fa2494b6691a,5c87184371002d49e08b9ac10eb96647,delivered,2018-01-05 19:15:37,2018-01-05 19:27:42,2018-01-08 18:17:05,2018-01-16 20:58:52,2018-02-07 00:00:00,6,d2085f7e0f9533605386960fc7e987ec,aac29b1b99776be73c3049939652091d,2018-01-12 19:27:42,12.49,15.1,ferramentas_jardim,40.0,207.0,4.0,150.0,16.0,2.0,11.0,86bfc49565a9ca52fcbf861fcc1e67a4,24220,niteroi,RJ
97710347ca7f753c166b48121724ce84,7b4363fb15ce73b01a5679cf9a81e96a,delivered,2018-04-16 17:59:29,2018-04-16 19:32:33,2018-04-23 23:19:08,2018-04-26 00:22:57,2018-04-26 00:00:00,1,0ec7b6a863e219792bc4d50d3a62a839,b98b715fe9e276204e2a3464f48cd796,2018-04-20 19:31:35,148.9,12.95,cama_mesa_banho,60.0,2596.0,4.0,7474.0,54.0,29.0,40.0,ca6a81ca06a8d538dee02d3ce5c0d23e,13185,hortolandia,SP
3304c0c857a9c77a201a551f5a3cacb8,5a47dac0d86df8b85578ff714c28b4f3,delivered,2017-05-04 12:57:21,2017-05-04 13:10:46,2017-05-05 11:50:12,2017-05-08 10:27:31,2017-05-25 00:00:00,4,7bbc646134de228a74392d8407d16df8,ddd51ae8cda92f3995a51fc0f0f3eec7,2017-05-10 13:10:46,34.9,9.34,utilidades_domesticas,60.0,959.0,4.0,800.0,29.0,19.0,21.0,cd336c2a4679b726894657837bf1dca7,21031,rio de janeiro,RJ
a975a4d132e3cd7cb429e0deffc7cf8d,931c557bb82dd84248fca50e15eab603,delivered,2018-08-05 13:45:33,2018-08-05 13:55:20,2018-08-06 15:13:00,2018-08-10 14:58:48,2018-08-14 00:00:00,1,e85d91619b497e98754390b6198a9818,4b9750c8ad28220fe6702d4ecb7c898f,2018-08-07 13:55:20,134.9,20.13,bebes,56.0,624.0,2.0,700.0,24.0,14.0,18.0,d065d4fc3da2b2057b305622b849bff1,20531,rio de janeiro,RJ
b56c486f60a660f25910c3842f15e886,01f73b778c4f92ec0b55fa90e306d82b,delivered,2018-07-26 10:06:35,2018-07-28 02:50:19,2018-08-01 15:12:00,2018-08-08 14:23:40,2018-08-16 00:00:00,1,efcef300fe9b2c558a8ea258127f6e6f,070d165398b553f3b4b851c216b8a358,2018-08-03 02:50:19,59.99,35.65,pet_shop,43.0,480.0,1.0,7300.0,25.0,25.0,25.0,5905f06037102e84040dd9b40e286d7a,79051,campo grande,MS
432d80d2aab5e167192912051828b7fc,a54a00bb6ed9d6da10607809516554d1,delivered,2017-03-28 15:36:43,2017-03-28 15:50:16,2017-03-29 10:40:24,2017-04-12 14:58:57,2017-04-19 00:00:00,1,568e52d4c670b4d5130bae2dbf211c40,8581055ce74af1daba164fdbd55a40de,2017-04-03 15:50:16,92.1,22.11,automotivo,53.0,524.0,1.0,1675.0,63.0,9.0,63.0,1ea7480606f35969c5841241e8992a68,33200,vespasiano,MG
76798592e95b1f75ed2b348e55ba742d,f31c345639891fdc347c83b03e2ca2b7,delivered,2018-05-16 16:47:20,2018-05-18 01:57:25,2018-05-18 09:17:00,2018-05-23 16:27:36,2018-05-30 00:00:00,6,928e52a9ad53a294fdcc91bcf59d1751,955fee9216a65b617aa5c0531780ce60,2018-05-22 01:57:25,130.0,8.85,utilidades_domesticas,34.0,1031.0,6.0,1600.0,20.0,60.0,20.0,8c4f1ee04e97bc9c43c73916cbb78479,19812,assis,SP
6d20d4bb2f512f9cc072f9b1ca5c614b,3612d49439bc99659b9e3aba3e715c79,delivered,2017-04-06 16:50:03,2017-04-07 06:42:32,2017-04-07 15:12:17,2017-04-11 11:12:49,2017-04-27 00:00:00,1,b6f7a80ce020adcd7918fca6246bf96a,ff4ea69c2a729e83e63c7579e4ef8170,2017-04-13 06:42:31,899.0,16.9,eletroportateis,31.0,3033.0,1.0,4450.0,48.0,34.0,33.0,93dc2a2ebc72f2b7205be0c130cf1fa3,9780,sao bernardo do campo,SP
4bea5d6a48f99c6518dfc081ef04ba15,44d63d6f7f4bb07074143c02809dbe89,delivered,2018-01-18 22:51:17,2018-01-20 09:10:33,2018-01-22 19:38:31,2018-01-25 12:09:38,2018-02-09 00:00:00,1,1600dcf1cea8c0c83702e07b577ab231,6560211a19b47992c3666cc44a7e94c0,2018-01-25 09:10:33,44.0,14.1,relogios_presentes,57.0,181.0,4.0,250.0,16.0,2.0,20.0,51dfe948f75a00cf916f00a0a38a6551,24425,sao goncalo,RJ
aee3d95a7c0524bee2967e283ca5fb13,590512cdc06475cd6d3bb1db092822c0,delivered,2017-09-17 13:31:31,2017-09-17 13:44:06,2017-09-21 11:53:29,2017-09-27 18:25:48,2017-10-10 00:00:00,1,25f86162fee18735fffdb762dcb10d7c,1a3df491d1c4f1589fc2b934ada68bf2,2017-09-22 13:44:06,159.9,21.61,cama_mesa_banho,58.0,2400.0,2.0,10800.0,54.0,27.0,36.0,3b2ad448a0f1a18dc1c6d780aa0cdc19,95930,cruzeiro do sul,RS
48d91da7c9395c02b5d9e02dd9b8c278,4b82c85215dcc754dfada1802ae27a73,delivered,2018-07-16 15:26:26,2018-07-17 04:41:01,2018-07-18 14:02:00,2018-07-26 15:18:51,2018-08-08 00:00:00,1,fc13bac52be6640d9a77f54894e2c0e6,729b2d09b2a0bdab221076327f13d050,2018-07-20 04:41:01,28.99,22.13,beleza_saude,42.0,1158.0,1.0,550.0,17.0,9.0,13.0,3c741fe61cb78e76133f039186f070ae,45078,vitoria da conquista,BA
e3cb83718e69525d753588e2975be0f7,15bf77d08db3e89f1ef88b843a5da8be,delivered,2017-11-22 17:20:48,2017-11-22 17:29:24,2017-11-24 16:12:04,2017-12-07 15:46:40,2017-12-13 00:00:00,1,3a8320b027e8c8359d0a326844bc03e1,39c763cca83e654764b7a4a650fb9b7c,2017-11-28 17:29:24,129.0,21.3,fashion_bolsas_e_acessorios,33.0,269.0,2.0,2000.0,30.0,10.0,20.0,65b6d4a4dec23e603d1c31d3ff027d0f,13820,jaguariuna,SP
911caddee9193485ecfacba64e139beb,a33988fde632872a5c5458823b9c2d01,delivered,2018-08-12 21:16:42,2018-08-12 21:30:50,2018-08-15 12:12:00,2018-08-23 18:53:44,2018-09-10 00:00:00,1,52c80cedd4e90108bf4fa6a206ef6b03,a1043bafd471dff536d0c462352beb48,2018-08-14 21:30:21,139.0,107.3,ferramentas_jardim,33.0,2188.0,2.0,7650.0,20.0,20.0,20.0,50bb522b463517d5cdcb4ce2ac2fc610,60711,fortaleza,CE
72aeedf3697d876659fb6711fb171b26,84088fe0fbc0f0e62e3ed152ea13885a,delivered,2018-06-03 18:05:52,2018-06-03 18:15:16,2018-06-05 10:15:00,2018-06-20 14:12:51,2018-07-19 00:00:00,1,3fbc0ef745950c7932d5f2a446189725,06a2c3af7b3aee5d69171b0e14f0ee87,2018-06-11 18:15:16,66.99,60.53,beleza_saude,50.0,1257.0,1.0,350.0,19.0,12.0,13.0,f8805aff447b80e0e4484abd71d10273,86410,ribeirao claro,PR
6c38cc0437106405b2e22f6c3ada72e4,7018d75138497f39ef79e2f7d0fd53fe,delivered,2017-09-19 20:35:01,2017-09-19 21:43:45,2017-09-21 21:37:59,2017-09-28 16:35:48,2017-10-16 00:00:00,1,22efa53845d9cebeb7e16978645797ad,95e03ca3d4146e4011985981aeb959b9,2017-10-01 21:43:45,39.9,16.79,utilidades_domesticas,59.0,470.0,7.0,441.0,16.0,16.0,12.0,f24197228c953988bccf195cc75c624a,89042,blumenau,SC
94fc0c5ebf3d2669b2653019706ce767,5702c879ce77d1784d24fd834beb8f44,delivered,2018-01-07 12:39:20,2018-01-07 12:47:41,2018-01-08 16:30:08,2018-01-15 20:46:42,2018-02-07 00:00:00,1,0ff3339eba4028a9dc569a61229c465a,9f505651f4a6abe901a56cdc21508025,2018-01-11 12:47:41,18.99,14.1,informatica_acessorios,50.0,801.0,5.0,100.0,16.0,4.0,14.0,7b43a1dfc3298b54c74ffe3631161475,90035,porto alegre,RS
0c734449f0a8246894a537f0d4355dc8,6e36e65ac8a2d6648fe31c13aa4e7b42,delivered,2018-06-14 02:20:11,2018-06-14 02:57:34,2018-06-15 16:38:00,2018-06-29 15:18:49,2018-07-27 00:00:00,1,f5b952758d88a5995ae5c8208a63b913,dfc475d54e1b6dbeeb7d7d9bdaa63827,2018-06-20 02:57:34,125.0,26.39,utilidades_domesticas,30.0,235.0,1.0,3750.0,45.0,25.0,20.0,1b359b38c83520c3d4a8518ae0a7e304,22260,rio de janeiro,RJ
3bc9ec33a0837981e7f5e35876723afb,d575e11a6155f00e7dac21ee59463aa4,delivered,2017-04-06 10:48:38,2017-04-06 11:02:56,2017-04-07 12:49:56,2017-04-17 13:08:14,2017-05-08 00:00:00,2,1b11571a0535a643bb18db34b84b7334,48436dade18ac8b2bce089ec2a041202,2017-04-12 11:02:56,69.9,17.92,cool_stuff,53.0,686.0,3.0,550.0,21.0,15.0,25.0,c7bfe64ba6a8b62b1ec8212438caaddf,91520,porto alegre,RS
7f5fffa3eb208b83138281c2a012dd7f,172477606e97c0d64d80f90a7c8b3703,delivered,2018-02-13 14:53:47,2018-02-13 15:07:26,2018-02-16 00:22:31,2018-02-20 01:09:09,2018-03-02 00:00:00,1,9749139e09929de55d37e68e64b89706,cbd996ad3c1b7dc71fd0e5f5df9087e2,2018-02-21 14:07:26,59.7,11.92,beleza_saude,53.0,994.0,1.0,650.0,16.0,7.0,13.0,20b1d1ac5cd3af10f2538fb45b356524,9185,santo andre,SP
7d86c611496883136ac017bd88ffa64e,574128bafa81107ef762bae0b192168f,delivered,2018-05-14 12:37:33,2018-05-14 12:52:36,2018-05-15 11:51:00,2018-05-21 16:14:28,2018-06-04 00:00:00,1,b747afd3c2016cf855c41d55385a0ce0,10076e5788b8ee532724bcd460baf762,2018-05-18 12:52:36,24.6,18.23,bebes,31.0,282.0,2.0,100.0,20.0,6.0,15.0,6a6a7141119ceaeca4dfbae7a580a515,25730,petropolis,RJ
18d86dc05e56e4fe15bf2d5570ba8c4c,987ae02fb6af61ae5e84aea507c03933,delivered,2018-01-30 10:39:49,2018-01-30 11:09:12,2018-01-31 21:59:04,2018-02-01 22:04:31,2018-02-21 00:00:00,1,dbbd95b8c1dfccf8bd20dff9b52688a9,23d7c96d4a1160db1c726b248601b25a,2018-02-05 11:09:12,119.9,17.55,eletroportateis,50.0,481.0,1.0,2500.0,25.0,23.0,32.0,1717cd357c7bbb3158e701005cf8e50b,7858,franco da rocha,SP
413570abe3d3b2e99c63f5d9ceadb6b3,e71ab3a5414af041e8be3e1cb8981a23,delivered,2017-12-07 14:07:50,2017-12-07 15:29:28,2017-12-19 16:23:30,2017-12-23 17:15:57,2018-01-08 00:00:00,3,b623b7cb05ee3248fbe4a6ecbeed79a4,7aa4334be125fcdd2ba64b3180029f14,2017-12-13 15:29:28,70.97,17.75,brinquedos,41.0,673.0,1.0,3008.0,32.0,45.0,32.0,fe7b84f9e65da4d5243143d28509c3a8,79112,campo grande,MS
d3a93984e59258e140f2bb4784be7bff,faf021149b2f194c6fab41368a338641,delivered,2018-05-10 13:30:53,2018-05-10 13:51:56,2018-05-14 08:37:00,2018-05-21 13:45:56,2018-06-05 00:00:00,1,d070415dddac66bcbc0a2e4f253c0f81,712e6ed8aa4aa1fa65dab41fed5737e4,2018-05-16 13:51:56,299.0,55.76,automotivo,21.0,2566.0,1.0,20100.0,61.0,61.0,37.0,6c08a1ff8d15b8956488744617afc154,89670,catanduvas,SC
c44fcdcfefce1eafc0ca64ca3d6af678,4f1aa01aae297b7aeef876fecdedd3db,delivered,2018-02-02 14:50:36,2018-02-02 15:18:03,2018-02-03 00:42:27,2018-02-08 18:22:26,2018-02-22 00:00:00,1,ba959fa0160c144aab62f721009c5f32,2b1a40c1daabc6ca280c4b815c101841,2018-02-08 15:18:03,429.98,29.11,automotivo,41.0,1978.0,1.0,12200.0,62.0,62.0,19.0,721456720e9daf276cf059935b7ce096,31560,belo horizonte,MG
0d54c04be25f0f72f2f63f5b93d0bca7,ea66ab419deb40209a51853f56ab42db,delivered,2018-05-01 17:33:29,2018-05-01 17:52:58,2018-05-02 15:13:00,2018-05-04 23:32:28,2018-05-15 00:00:00,1,9357e1687bcaab3890093cb4ae50ed79,23c38debaffe4a25a30fdbd9b586a13f,2018-05-07 17:52:58,39.5,7.87,ferramentas_jardim,53.0,760.0,2.0,1129.0,33.0,18.0,18.0,9df662fbc5d5bf77a06b55709bdf25a2,3334,sao paulo,SP
8db9d36f54086daa6e0757d6806cca07,38188778b0e63530364a79357c9703d6,delivered,2018-08-09 23:21:52,2018-08-09 23:35:11,2018-08-14 16:56:00,2018-08-22 16:24:25,2018-08-23 00:00:00,1,b72a8fd99d59007948419121f2a5056e,236585a4ddb5fea9fa40233e2249ed91,2018-08-16 23:35:11,69.99,22.42,automotivo,59.0,669.0,2.0,425.0,20.0,5.0,19.0,462ff63205c9198d9f958dc16618405e,22210,rio de janeiro,RJ
da61998714e3b9c6399161f0225b63d8,73fe0e25b1561297e3e6f7159ef8c5b2,delivered,2018-07-20 17:20:48,2018-07-20 17:35:12,2018-07-23 14:20:00,2018-07-27 23:37:43,2018-08-09 00:00:00,1,e662b8867ed957f588462afefab88936,aec99834ab5d38ead22766ada8497e87,2018-07-26 17:31:20,459.0,17.51,construcao_ferramentas_seguranca,34.0,903.0,1.0,848.0,26.0,16.0,23.0,bf22108351246d1b1c91c709007b1d1a,88354,brusque,SC
41f25580214be3f00eb80620ca971032,c15ad00cbb1c74bb39f6995151f8e883,delivered,2017-01-31 21:57:33,2017-01-31 22:15:08,2017-02-03 14:21:30,2017-02-08 14:47:42,2017-03-09 00:00:00,2,c94d19d021d4a8fbae5a45f904aeea90,701938c450705b8ae65fc923b70f35c7,2017-02-04 21:57:33,103.99,37.24,moveis_sala,34.0,612.0,4.0,9750.0,27.0,15.0,92.0,aa0a11e7851a7e8c0a9139633fda2d19,22220,rio de janeiro,RJ
eb14dbf3c8f946973fe58a78a8b67942,92fb3369b344010fed8679f47e99f9df,delivered,2018-05-02 18:57:37,2018-05-02 19:40:25,2018-05-08 07:44:00,2018-05-20 11:30:29,2018-05-30 00:00:00,1,108fc05afc7b739e4a355e2bfa12bdc2,99002261c568a84cce14d43fcffb43ea,2018-05-08 19:31:20,140.0,29.02,bebes,58.0,1149.0,2.0,500.0,30.0,10.0,30.0,2dadad4fa1de0a1738fab580efa219f2,35700,sete lagoas,MG
